003.5-04.6 |18087-2811 18 8435-281130 33  7 90 31.532E+001.762E+006.852E+009.962E+001333
003.6+03.1 |17389-2409 1738542-24 954 43  6 92 38.135E-019.884E+001.106E+011.058E+013331
003.6-02.3 |18001-2659 18 0 71-2659 9 29  8 90 31.482E+001.105E+003.846E+003.537E+013232
003.7-04.6 |18094-2758 18 9259-275859 26  7 90 31.256E+001.778E+003.054E+004.216E+011331
003.8+05.3 |17314-2251 1731243-225120 54  8 93 34.186E-014.307E-011.077E+007.845E+001131
003.8-04.5 |18092-2752 18 9179-275256 31 11 90 31.355E+004.510E-011.311E+004.828E+011231
003.8-17.1 |19022-3316 19 2175-331622 57  7 84 32.500E-019.033E-014.661E-011.255E+001311
003.9-02.3 |18005-2643 18 0356-264345 19  7 90 31.436E+007.250E+001.405E+011.545E+023231
003.9-14.9 |18523-3219 1852233-321942 22  6 85 32.799E-013.903E+001.931E+001.117E+002331
004.0-03.0 |18035-2655 18 3326-265522 38  8 90 38.501E-011.995E+002.277E+007.451E+012331
004.0-11.1 |18362-3043 1836137-304322 63 13 87 24.726E-013.648E-011.054E+001.664E+001131
004.2-05.9 |18154-2809 1815291-28 911 53  8 89 31.136E+001.509E+001.039E+002.999E+011131
004.5+06.8 |17276-2126 1727374-212636 23  9 93 34.645E-012.213E+004.494E+006.142E+003231
004.6+06.0 |17306-2144 1730377-214424 40  6 93 33.205E-012.263E+005.529E+006.555E+001331
004.8+02.0 |17459-2342 1745589-2342 2 21  7 91 27.416E-012.111E+003.389E+004.100E+011311
004.8-05.0 |18130-2715 1813  8-271554 39  6 89 36.720E-016.722E-012.626E+004.471E+013221
004.8-22.7 |19288-3419 1928501-341927 42  8 82 34.650E-016.336E-014.000E-011.000E+002311
004.9+04.9 |17355-2206 1735300-22 659 32  7 92 37.782E-016.352E+008.506E+006.734E+003331
004.9-04.9 |18131-2705 1813 96-27 538 28  7 89 36.920E-011.673E+006.594E+004.158E+011231
005.0+04.4 |17372-2217 1737137-221746 25  7 92 34.710E-016.001E+006.695E+007.471E+001331
005.1-03.0 |18061-2603 18 6 88-26 3 4 17  5 90 39.494E-011.015E+017.967E+005.790E+012312
005.1-08.9 |18293-2845 1829203-284537 69  8 88 34.987E-014.994E-011.794E+001.122E+011231
005.2+04.2 |17385-2211 1738358-221136 31  6 92 31.199E+002.647E+001.505E+003.400E+013331
005.2+05.6 |17334-2129 1733243-212925 32 11 92 23.690E-018.618E-013.983E+005.519E+001231
005.4-01.9 |18023-2513 18 2203-251353 54  6 90 31.862E+011.127E+018.414E+004.630E+021131
005.5+02.7 |17451-2245 1745 62-224550 32  8 91 36.633E-017.847E+001.326E+011.648E+011331
005.5+06.1 |17323-2055 1732209-205529 47  7 92 33.161E-014.430E-012.119E+005.784E+001231
005.5-02.5 |18048-2524 18 4502-252432 29  7 90 32.327E+001.965E+004.881E+001.623E+021131
005.5-04.0 |18105-2609 1810355-26 944 67  8 89 31.591E+007.317E-011.186E+008.155E+011321
005.7-05.3 |18163-2636 1816184-263638 27  5 89 33.287E-011.365E+002.445E+003.851E+011331
005.8+05.1 |17369-2112 1736544-211240 52  9 92 34.032E-016.376E-011.265E+006.155E+001331
005.8-06.1 |18198-2650 1819499-2651 0 21  5 88 31.651E+001.999E+004.009E+002.560E+013331
005.9-02.6 |18061-2505 18 6 61-25 5 8 20  5 90 35.923E+002.062E+012.264E+011.646E+023331
006.0+02.8 |17456-2215 1745370-221554 57  9 91 21.829E+001.725E+002.538E+002.016E+011311
006.0+03.1 |17446-2205 1744379-22 525 45  9 91 32.402E+004.123E-012.767E+001.175E+011131
