130.2+01.3 |11.57  12.03  11.20   8.31  N      87.35005                      86..1262
133.1-08.6 |       10.1    9.8    8.2          74...771
146.7+07.6 |                                                                 86...187, 82..2556
149.0+04.4 |             > 7.9                 74...326
159.0-15.1 |13.07  13.40  12.51         N      87.35005
161.2-14.8 |12.18  12.38  11.85         N      87.35005, 87.13590            83...453
165.5-06.5 |             >11.7                 74...326
166.1+10.4 |10.20  10.46   9.90         N      87.13590                      87..1381, 86..1262
170.7+04.6 |             > 9.8                 74...326
184.0-02.1 |             > 9.7                 74...771
190.3-17.7 |12.45  13.0   12.4          N      87.13590, 85..2580
193.6-09.5 |12.13  11.50  11.32         N+S?   85..2580
194.2+02.5 |10.98  10.92   9.98         N+D    85..2580                      87..1381, 86...187, 82..2556
196.6-10.9 |12.14  12.09  11.35         N      85..2580                      86..1262
197.8+17.3 |        9.2    9.3                 74...771                      87..1381, 84...265, 83...453
201.7+02.5 |             > 9.5                 74...326
206.4-40.5 |11.05  11.28  10.72         N      85..2580                      86..1262
211.2-03.5 |11.71  11.39  10.24         D      87.35005                      86..2654
212.0+04.3 |12.60  12.97  12.1   10.97' N      86...228, 85..2580
215.2-24.2 | 7.75   8.33   7.50   5.68  N,N+D  87.35005, 87.13590, 85..2580  87..1381, 86..1262, 86...187
215.6+03.6 |10.65   9.93   8.79         S+D    85..2580
221.3-12.3 |10.69  11.12  10.35         N      87.13590, 85..2580            83..2599
226.7+05.6 |13.00  13.22  12.22         N      85..2580
228.8+05.3 |             > 9.6                 74...326
231.8+04.1 |                                                                 86..1262
232.8-04.7 |10.84  10.05   8.89   6.87  D,S+D  87.35005, 85..2580, 74...326  86...187
234.8+02.4 |10.33  10.50   9.68         N      87.13590, 85..2580            87..1381, 86..1262, 85...226
234.9-01.4 |             >10.0                 74...326
235.3-03.9 |11.80  11.41  10.31         S+D    85..2580                      86..2654
243.3-01.0 |12.27  12.37  12.39         N      87.35005
253.9+05.7 |11.41  11.73  11.04         N      85..2580
258.1-00.3 |11.20  11.18  10.13         N      85..2580
261.0+32.0 |      > 8.7    8.9    8.0          74...771                      87..1381, 86..1262, 85...226
261.6+03.0 |12.57  12.37  11.26         N      85..2580
264.1-08.1 |12.49  12.84  11.93         N      85..2580
264.4-12.7 |12.14  12.61  11.81         N      85..2580
265.1-02.2 |        9.5    8.9          S      74...295
265.7+04.1 |11.81  11.78  11.00         N      85..2580
268.4+02.4 |12.18  11.79  10.44         N+D    85..2580
272.1+12.3 | 9.71   9.70   9.54         N+S    85..2580                      86..1262
274.1+02.5 | 9.58   7.50   5.73   3.44  D      87.35005
274.6+02.1 |             >10.3                 74...295
275.0-04.1 |10.37  10.26  10.16         N?     87.35005
278.1-05.9 |10.43  10.91  10.05   8.17  N      87.35005, 80....53            86..1262
278.5-04.5 |             >10.2                 74...295
278.6-06.7 |12.52  13.11  12.20         N      85..2580
278.8+04.9 |13.9   13.7   13.4          N?     87.35001
279.6-03.1 | 9.76   9.55   9.35         N+S    85..2580
281.0-05.6 |10.04  10.79   9.55   8.09  N,N+D  87.35005, 85..2580, 80....53
283.8+02.2 |12.43  12.43  11.59         N      85..2580
285.4+02.2 |             > 9.7                 74...295
285.4-05.3 |11.07  11.49  10.71         N      85..2580
285.6-02.7 |10.73  10.72  10.04         N      85..2580, 80....53
285.7-14.9 |11.65  11.88  11.20         N      85..2580
286.0-06.5 |             >10.3                 74...295
286.3-04.8 |11.99  12.04  11.34         N      85..2580                      86..1262
291.6-04.8 |11.14  11.18  10.30         N      85..2580, 80....53            82..2556
292.8+01.1 |12.87  13.36  12.26         N      85..2580
294.6+04.7 | 9.13   9.62   8.85   7.50  N      87.35005, 85..2580, 80....53  86..1262
294.9-04.3 |12.21  12.19  11.31         N      85..2580
295.3-09.3 |             >10.1                 74...295
296.3-03.0 |12.02  12.48  11.60         N      87.35001, 85..2580
296.4-06.9 |             > 9.6                 74...295
298.1-00.7 | 9.27   8.68   7.51         N+D    85..2580, 80....53            87.50017
299.8-01.3 |               8.5                 74...295
300.7-02.0 |11.79  12.03  10.89         N      85..2580                      86..1262
304.5-04.8 |10.81  11.35  10.41         N      85..2580, 80....53
304.8+05.1 |             > 9.4                 74...295
305.1+01.4 |10.77   9.74   7.85   4.44  D      87.35005
307.2-09.0 |11.90  12.20  11.51         N      85..2580
307.5-04.9 |11.28  11.51  10.68         N      85..2580
309.0-04.2 |                                   80....53
309.1-04.3 |                                   80....53                      86..1262, 82..2556
310.7-02.9 |               9.6                 74...295
311.4+02.8 |12.98  12.96  12.34         N      85..2580
