341-24.1  Lo 18          Coordinates 19.135.001 probably not correct.
341-24.1  Lo 18          Ko,Ku (1999): suspected central star measured.
342-06.2  SB 28          IRAS 17191-4700 nearby.
342-14.1  Sp 3           Coordinates differ too much, GSC is probably correct.
343-00.1 *HtTr 5         Ko,Ku (1999): suspected central star measured.
343-01.1  Vd 1-9         Coordinates 31.002.098 probably not correct.
344+03.1  Vd 1-3         Coord. 70.002.006 rad: deviation in DEC from
344+03.1  Vd 1-3         optical position.
344+02.1  Vd 1-5         IRAS 16481-3958 nearby.
344-01.1  H 1-6          IRAS 17033-4237 nearby.
345+03.2  Vd 1-6         Coordinates CGPN/Koal 65 not correct.
345+03.2  Vd 1-6         IRAS 16510-3839 nearby.
345+00.1  IC 4637        Coordinates 09.133.025 probably not correct.
345-10.1  MmWe 1-11      Ko,Ku (1999): suspected central star measured.
346+14.1 *KLSS 1-14      Ko,Ku (1999): suspected central star measured.
347+03.1 *Vd 1-7         The object is between the comp. C1 and C2; it may also 
347+03.1 *Vd 1-7         be a variable star with a large amplitude or a nova.
347+01.1  Vd 1-8         Coordinates CGPN/Koal 65 not correct.
348+06.1  IRAS16455-34   Ko,Ku (1999): identif. corresponds with that of SECGPN.
348-04.1  H 1-21         IRAS 17292-4056 nearby.
349-04.1  Lo 16          Coordinates 19.135.001 probably not correct.
351+03.1 *H 2-2          IRAS 17040-3401 nearby.
351-01.1  Sa 2-215       Ko,Ku (1999): identif. corresponds with that of SECGPN.
351-04.1 *H 2-19         Coordinates in SIMBAD not correct.
353+08.1 *MyCn 26        Coordinates CGPN/Koal 65 and partly Ko,Ku (1999)
353+08.1 *MyCn 26        correspond with the old (wrong) identification.
353+02.1 *IRAS17164-32   Coord. of IRAS object deviate from the
353+02.1 *IRAS17164-32   optical coordinates too much.
353-02.1 *IRAS17373-35   Ko,Ku (1999): identif. uncertain because made only
353-02.1 *IRAS17373-35   according to the coordinates (IRAS).
353-03.1 *IRAS17393-36   The optical and IRAS coordinates differ a lot.
353-05.2  JaFu 2         IRAS 17468-3702 nearby.
353-08.1  SB 39          Ko,Ku (1999): suspected central star measured.
354+02.1 *Th 3-8         Coordinates 18.133.025 not correct.
354-07.1  H 1-52         Coordinates differ too much.
355+03.4  Ta 137         Ko,Ku (1999): also Th 3-5 measured according to the
355+03.4  Ta 137         discovery FC: RA 17 15 50.7, DEC -30 51 09 (1950.0).
355-02.4  H 1-31         Coordinates CGPN/Koal 65 not correct.
355-06.1  M 3-21         Coordinates 09.133.025 probably not correct.
356+01.2  Th 3-55        IRAS 17277-3058 nearby.
356-01.1  TaJu 23        IRAS 17419-3245 nearby.
356-02.1 *H 2-21         Coordinates differ too much.
356-02.2 *M 1-27         IRAS 17434-3307 nearby.
356-03.3  H 1-39         Coordinates CGPN/Mi 59 not correct.
356-05.1  H 2-35         Coord. 70.002.006 rad: deviation in DEC from
356-05.1  H 2-35         optical position.
356-07.2  H 1-57         Coordinates differ too much.
356-07.3  SB 44          IRAS 18038-3603 nearby.
356-11.1  Lo 17          Ko,Ku (1999): suspected central star measured.
357+05.1 *TaJu 13        Coordinates 22.134.019 probably not correct.
357+02.5  M 4-4          IRAS 17255-3005 nearby.
357+01.1  H 1-23         IRAS 17296-2958 nearby.
357+01.3 *TaJu 21        No central star visible.
357-03.2  M 2-16         Coordinates CGPN/Mi 59 not correct.
357-03.3  H 2-29         IRAS 17499-3240 nearby.
357-04.3  H 1-43         Coord. given in CGPN/Koal 65 and partly Ko,Ku (1999)
357-04.3  H 1-43         correspond with the old (wrong) identification.
357-06.2  SB 50          Ko,Ku (1999): coordinates uncertain.
358+09.1  Th 3-1         The 70.002.006 rad coord. are coextensive with the
358+09.1  Th 3-1         diffuse nebula, see Condon, Kaplan 
358+09.1  Th 3-1         (1998ApJS..117..361C). The coordinates of the nebula:
358+09.1  Th 3-1         RA 17 02 39.2, DEC -25 20 36 (1950.0).
358+07.2  TaJu 8         Coord. 70.002.006 rad: deviation in DEC from
358+07.2  TaJu 8         optical position.
358+04.2  Th 3-15        We suppose that Th 3-15 and Ae 2-A is one and the same
358+04.2  Th 3-15        object.  Ko,Ku (1999): also Ae 2-A measured according 
358+04.2  Th 3-15        to the discovery FC.
358+04.3  SrWe 2         Coordinates 50.134.178 and 43.134.030 probably not
358+04.3  SrWe 2         correct.  Ko,Ku (1999): coord. uncertain because 
358+04.3  SrWe 2         central star not known.
358+03.7  H 1-17         Coordinates 50.134.178 probably not correct.
358+03.8  Th 3-26        Probably printing error in coordinates 25.135.020.
358+03.9 *Ae 2-B         Identification not certain.
358+02.5 *HtDe 8         No central star known.
358+01.8  JaSt 5         Ko,Ku (1999): identification uncertain.
358-00.2  M 1-26         Coordinates CGPN/Mi 59 not correct.
358-01.5  JaSt 62        Ko,Ku (1999): identification uncertain.
358-05.4  M 3-51         Coordinates differ too much.
358-07.1  NGC 6563       Coordinates 08.114.108 probably not correct.
359+06.1  M 3-37         Coordinates 50.134.178 probably not correct.
359+06.1  M 3-37         Coord. 70.002.006 rad: deviation in DEC from
359+06.1  M 3-37         optical position.
359+02.3  Th 3-33        IRAS 17326-2741 nearby.
359+01.3 *19W32          IRAS 17358-2854 nearby.
359-00.1  Hb 5           Coordinates 09.133.025 probably not correct.
359-01.1  M 1-29         IRAS 17471-3034 nearby.
359-02.4  M 3-46         IRAS 17518-3111 nearby.
359-03.1  M 3-17         IRAS 17531-3103 nearby.
359-04.2  M 2-27         IRAS 18006-3117 nearby.
359-04.3  M 2-25         IRAS 17594-3209 nearby.
359-05.1 *KnFs 9         Ko,Ku (1999): identification uncertain.
359-05.1 *KnFs 9         IRAS 18040-3143 nearby. Coord. 70.002.006 rad:
359-05.1 *KnFs 9         deviation in DEC from optical position.
359-07.1  M 2-32         IRAS 18115-3237 nearby.
