S  95  0 51.7 -55 48  F150 +139 -047  I   II-III      4   18.0  18.2  18.6             0 53.9 -55 31         25  117  302.21 -61.60         0 6 17.3  1O
S  96  0 52.5 -46 56  F195 -073 +166  I   II          2:  14.3: 15.5  16.4             0 54.8 -46 39        237  330  301.22 -70.45         0 5 16.6  1O
S  97  0 52.5 -66  8  F079 +043 -061  I   I-II       23   14.5  15.4  16.9             0 54.5 -65 51  D     121  103  302.44 -51.26         0 5 17.1  1O
S  98  0 52.6 -20  4  F541 -134 -003  I   II         25   15.9  17.0  18.0             0 55.1 -19 47        298  161  129.60 -82.62         0 6 17.3  1O
S  99  0 52.9 -49 43  F195 -066 +017  I   II-III      3   15.4  15.6  16.7             0 55.2 -49 26        230  181  301.35 -67.67         0 5 16.9  1O
S 100  0 53.3 -29  5  F411 +083 +050  I   II        -28   15.3  15.8  17.5             0 55.7 -28 48         81  214  273.90 -88.07         0 5 17.2  1O
S 101  0 53.3 -50 12  F195 -062 -009  IR  II         26:  13.8  14.5  15.6             0 55.5 -49 55        226  155  301.23 -67.19         0 4 15.8  1O
S 102  0 53.4 -37 41  F295 +014 +125  IR  II         29:  14.5  15.0  16.3?            0 55.8 -37 24        150  289  298.15 -79.68         0 4 16.4  2O
S 103  0 53.4 -85  1  F002 +060 -009  IR  II-III     19   15.7  16.2  17.7             0 53.1 -84 44  Q     104  155  302.89 -32.38         0 5 17.1  2O
S 104  0 53.6 -79 50  F013 -087 +004  I   I-II       25   16.1  16.5  18.0             0 54.7 -79 33        251  168  302.75 -37.56         0 5 17.2  1O
S 105  0 54.0 -29 22  F411 +091 +035  I   II        -59   15.4  15.8  16.8             0 56.4 -29  5         73  199  274.09 -87.75         0 5 17.0  1O
S 106  0 54.2 -38 11  F295 +022 +098  RI  II-III    -34   15.3  15.9  16.8             0 56.6 -37 54        142  262  297.57 -79.16         0 5 17.0  1O
S 107  0 54.3 -84  9  F002 +074 +035  I   I-II       -9   13.0  15.4  16.1             0 54.4 -83 52  Q      90  199  302.85 -33.25         0 4 16.2  2O
S 108  0 54.9 -29 43  F411 +101 +015  I   I-II       29   15.3  16.3  17.8             0 57.3 -29 26         63  179  274.14 -87.35         0 5 17.2  1O
S 109  0 54.9 -31 12  F411 +099 -064  I   I-II       -4   13.8  14.7  15.8             0 57.3 -30 55  B      65  100  284.66 -85.99  .0316  0 4 16.0  1O
