MCG-06-12-016 *          05 17 00 -36 40 15.   3   1 0.15  0.1  1  0.4   0.1    5                              NE3 ; H                                                                                                                                    1 D 015           0.5
MCG-06-12-017 *IC 2122   05 17 15 -37 07 13.5  2   1 0.5   0.5  1  1.2   1.2          1.3   1.2         E                                                                   SO       L
MCG-06-12-018 *          05 17 36 -37 11 15.   3   1 0.25  0.25 1  0.5   0.5    45    0.8   0.7                N   ; HCP                                                    S        L
MCG-06-12-019 *          05 19 18 -37 00 15.   3   1            4  2.2   0.6    5  3  2.8   0.8     3          B   ; RD                                                     S  /I    L   1299  73
MCG-06-12-020 *          05 20 30 -36 31 16.   3   1 0.1   0.1  1  0.3   0.3    5                              N   ; H                                                                                                                                                          2 2 17 0.3
MCG-06-12-021 *          05 21 18 -38 55 16.   3   1 0.1   0.1  1  0.5   0.3    5  1  0.9   0.6     8          N83 ; H                                                      S        L
MCG-06-12-022 *          05 23 48 -36 38 16.   3   1 0.1   0.1  1  0.3   0.3    6                              N3  ; H                                                                                                                                                          3 2 19 0.5
MCG-06-13-001 *          05 28 54 -33 23 15.   3   1 0.3   0.2  1  0.6   0.5    4  1  1.2   0.8                N3  ; DPA                                                    S B      L                                                                    1 2 002           1.9
MCG-06-13-002 *          05 29 06 -33 24 15.   3   1 0.25  0.25 1  0.5   0.4    5                              N                                                                                                                                          1 D 001           1.9
MCG-06-13-003            05 31 00 -32 57 16.   3   1 0.15  0.15 1  0.6   0.6    5                          *   N   ; H
MCG-06-13-004 *IC 2135   05 31 30 -36 25 12.5  2   1            2  3.0   0.7    3  4  3.8   0.8 1 109   F                                                                   S C:     L   1324  73                                                         1 2 005           3.6 2 2 16 1.2
MCG-06-13-005 *          05 31 48 -36 25 15.5  2   1 0.15  0.15 1  0.5   0.3    4  1                           N   ; DAP                                                                                                                                  1 D 004           3.6
MCG-06-13-006 *          05 36 54 -34 24 15.5  2   1 0.4   0.15 2  1.0   1.0    5  1  1.3   1.2                L   ;2B     ; DB                                             S 2      L
MCG-06-13-007 *          05 39 18 -35 44 15.   3   1 0.6   0.3  3  3.0   2.0    5  2  4.0   3.0 1   2 1        LC  ;3#C                                                     S D      L   1273  73                                                                               1 2 17 0.6
MCG-06-13-008 *          05 41 24 -34 37 14.5  2   1 0.4   0.3  1  1.0   0.8    45    1.4   1.3                N3  ; H                                                      S B      L
MCG-06-13-009 *NGC 2090  05 45 18 -34 16 12.4  2   6 1.7   0.8  1  3.0   1.7          9.0   5.0 1  13   E                                                  R  SAT5          S B      L    928 185   1576 158          0.12 199 0.75 199
MCG-06-13-010 *          05 46 00 -35 20 15.   3   1 0.3   0.2  1  0.6   0.6    5                              N8  ; HC                                                                                                                                                         3 2 18 0.2
MCG-06-13-011 *          05 49 12 -34 48 15.   3   1 0.5   0.4  1  0.6   0.5    35 2                           N3  ; H                                                                                                                                    1 2 012           1.0
MCG-06-13-012 *          05 49 18 -34 47 15.5  2   1 0.3   0.2  1  0.6   0.3    35 2                           NE  ; H                                                                                                                                    1 D 011           1.0
MCG-06-13-013 *          05 49 30 -34 56 16.5  2   1               0.13  0.1    1                              N                                                                                                                                          1 T 014           0.9
MCG-06-13-014 *          05 49 30 -34 56 15.   3   1 0.2   0.2  1                                              N3  ; H                                                                                                                                    1 3 015           0.9
MCG-06-13-015 *          05 49 30 -34 55 15.   3   1 0.2   0.2  1                                              N3  ; H                                                                                                                                    1 T 013           0.9
MCG-06-13-016  IC 2150   05 49 30 -38 22 12.5  2   1 1.0   0.4  2  2.5   0.5    35 3                           BW  ;2SB
MCG-06-13-017 *          05 50 36 -34 21 14.5  2   1 0.15  0.15 1  1.1   1.1    35 1  1.5   1.4 1          N   N   ; DA    ;2SAQ                                            S 2      L   3213 194                              0.83 243                                         1 2 16 0.5
MCG-06-13-018 *          05 50 42 -36 58 15.   3   1 0.5   0.25 1  0.8   0.5    4  2  1.1   0.8    41          F   ;9#B  1 ; HB                                             S C      L
MCG-06-13-019 *          05 52 24 -34 44 16.   3   1 0.3   0.2  1  0.5   0.4    3  2  1.0   0.6    18   F                                                                   S A      L
MCG-06-13-020            05 52 42 -35 02 15.5  2   1 0.3   0.2  1  0.5   0.5    5  2                           NE3 ;91
MCG-06-14-001 *          05 54 30 -38 12 15.   3   1            1  0.8   0.4    4  3  2.0   0.9 1 102          NE  ;29     ; HA                                             SRA:     L
MCG-06-14-002            05 55 30 -37 31 15.   3   1 0.25  0.25 1  0.5   0.5    46 1                           N3  ; H
MCG-06-14-003            05 55 54 -34 57 15.   3   1 0.25  0.2  1  0.5   0.5    5  2                           N   ;29A  2
MCG-06-14-004            05 58 36 -38 13 16.   3   1            1  0.5   0.2    3  2                       *   F
MCG-06-14-005            06 08 00 -33 34 15.5  2   1               0.2   0.2    1                              N8
MCG-06-14-006 *          06 08 00 -33 38 15.   3   1               0.2   0.15   1  1  1.8   1.0 1 102          N83                                                          S 2      L   8803 194
MCG-06-14-007 *          06 08 06 -33 37 15.   3   1 0.3   0.2  1  0.6   0.5    5     1.0   0.8               2N3  ; HP                                                     S        L   8610 194                                                         3 2         B
MCG-06-14-008 *NGC 2188  06 08 24 -34 05 12.6  2   6            1  3.0   1.0    6  4  6.0   1.4 1 175   FA                                                 R  SBS9 1        I        L    743 185    446 158         -0.20 202 0.48 202 -0.36 0.28
MCG-06-14-009 *          06 09 00 -33 52 15.   3   1 0.3   0.3  4  0.6   0.6    6  1  2.0   1.5 1   7          N3  ; H                                                      S A      L
MCG-06-14-010 *          06 09 12 -33 18 15.5  2   1            1  1.0   0.2    35                         N   N   ;29A                                                                                                                                   2 2         B     0.5
MCG-06-14-011 *          06 09 12 -36 13 15.   3   1 0.2   0.15 1  0.8   0.2    5  2  1.3   0.4 1  95      PC  L   ;29     , H                                              S        L                                                                                          4 2 18 0.8
MCG-06-14-012            06 11 30 -33 39 15.   3   1 0.2   0.2  1  0.4   0.4    6                              N   ; H
MCG-06-14-013 *          06 12 06 -38 44 15.   3   1 0.3   0.25 1  0.5   0.4    5  1                           N3  ; H                                                                                                                                                          5 2 18 0.3
MCG-06-14-014 *          06 12 12 -37 40 15.29 1 192 0.4   0.3  1  1.0   0.4    4  3  2.5   1.0 1  12 1  LA
MCG-06-14-015 *          06 14 42 -37 08 15.   3   1 0.3   0.2  1  0.6   0.3    5  3                           NE  ;29A                                                                                                                                   1 2 016           0.9
MCG-06-14-016 *          06 14 45 -37 08 16.5  2   1               0.2   0.2    2  1                    F                                                                                                                                                 1 D 015           0.9
MCG-06-14-017 *          06 18 24 -37 10 15.   3   1 0.5   0.2  1  0.6   0.4    46    0.6   0.4 1  92      NH  N   ; H                                                                   9838 158   9587 158                                              3 2         B
MCG-06-14-018 *          06 20 06 -34 39 15.   3   1 0.4   0.4  1  0.5   0.5          1.0   0.8    48      *   N8                                                           S A      L
MCG-06-14-019 *          06 20 15 -36 31 15.   3   1 0.3   0.25 1  0.6   0.4    46    3.6   1.0 1 107 1        NE  ; H                                                      S C      L
MCG-06-15-001            06 21 42 -37 02 15.   3   1            1  0.5   0.4    3  2                    F
MCG-06-15-002 *          06 22 00 -35 36 15.   3   1 0.5   0.3  1  0.7   0.4    4  2  1.2   0.6     9   F                                                                   S C:     L
MCG-06-15-003 *          06 22 12 -34 58 14.5  2   1 0.7   0.3  1  1.0   0.6    46    1.0   0.6 1 136 1    NH  N   ; H                                                                                                                                    3 2         B 3   0.2 1 2 17 0.8
MCG-06-15-004            06 23 42 -38 58 15.   3   1 0.3   0.3  1                                       E
MCG-06-15-005 *          06 24 48 -34 47 15.   3   1 0.3   0.2  1  0.6   0.4    5     1.3   0.8   140          N8E ; H                                                      S A      L
MCG-06-15-006            06 30 42 -33 28 15.   3   1 0.3   0.3  1  0.5   0.5    46 1                           N3  ; H
MCG-06-15-007 *          06 31 06 -34 05 15.   3   1 0.15  0.15 1  0.5   0.5    4     1.9   1.3   126          N   ; HI                                                     SRC      L
MCG-06-15-008 *          06 31 54 -34 13 16.   3   1 0.4   0.3  2  0.7   0.4    5  2  2.0   1.1    50   FA *                                                                S B      L                                                                    1 D 009           1.3
MCG-06-15-009 *          06 32 00 -34 14 15.   3   1 0.4   0.2  1  0.8   0.3    5  2  1.0   0.5   140   F                                                                   SO       L                                                                    1 2 008           1.3 1 2 18 0.2
MCG-06-15-010 *NGC 2255  06 32 12 -34 46 15.   3   1 0.5   0.3  1  1.3   0.9    46 2  2.0   1.0   152          F   ; HC                                                     S B      L                                                                              2 Q
MCG-06-15-011 *          06 32 12 -36 23 15.5  2   1 0.2   0.2  1  1.0   1.0    56    1.2   1.0                N8  ; H                                                      S C1     L                                                                                          1 2 19 0.2
MCG-06-15-012            06 32 18 -34 08 15.5  2   1 0.3   0.25 1  0.5   0.5    6  1                           N3  ; H
MCG-06-15-013            06 32 42 -35 43 15.   3   1 0.25  0.25 1  0.5   0.5    56                             N   ; H
MCG-06-15-014 *          06 35 00 -35 02 15.   3   1            1  0.3   0.3          1.4   1.1   140          N                                                            S4 3  A  L
MCG-06-15-015            06 37 54 -37 46 15.   3   1            1  0.4   0.3    6                              N8
MCG-06-15-016 *          06 38 24 -37 44 15.   3   1 0.5   0.2  1  1.0   0.5    6  2  1.6   0.8 1  15          F   ; HA                                                     S A      L                                                                                          1 2 18 0.1
MCG-06-15-017 *          06 39 18 -38 00 15.   3   1            1  1.2   0.3    4  3  1.5   0.6    76          L   ;9#B  1                                                  S A      L
MCG-06-15-018 *          06 39 54 -34 42 15.   3   1 0.25  0.25 1  0.5   0.5    56 2  1.0   0.5 1 149   FA                                                                  SO 3  A  L
MCG-06-15-019 *          06 41 06 -35 32 15.   3   1 0.25  0.25 1  0.7   0.3    4  3  2.0   1.2 1  39          N   ;21A2                                                    S C      L
MCG-06-15-020 *          06 43 48 -36 58 15.   3   1 0.4   0.3  1                     1.4   0.9 1 165   E4                                                                  SO       L
MCG-06-16-001 *          06 49 06 -35 18 15.5  2   1            1  0.15  0.15                           E4                                                                                                                                                1 2 002     B     0.5
MCG-06-16-002 *          06 49 08 -35 18 15.5  2   1            1  0.2   0.1    3                              NE  ; CA                                                                                                                                   1 D 001     B 1   0.5
MCG-06-16-003            06 53 54 -36 57 15.   3   1 0.2   0.2  1  0.7   0.4    3  1                           L   ; DA
MCG-06-16-004 *          06 59 06 -37 42 14.5  2   1 0.4   0.4  1  0.6   0.6    5     1.2   1.2 1              N3  ; H                                                      S B:     L
MCG-06-16-005 *          07 14 36 -35 24 15.   3   1 0.2   0.2  1  1.0   0.3    4  4  1.2   1.0 1              N   ;29A                                                     SO 3  A  L
MCG-06-16-006 *          07 14 54 -35 17 14.   3   1 0.6   0.4  1  1.4   1.0    3  2  2.3   1.3 1  65          FB4 ;9SB2 1                                                  SO       L                                0.84 231 1.26 231
MCG-06-16-007 *          07 15 00 -38 25 15.5  2   1 0.4   0.1  1  0.6   0.5    46 1  1.6   1.3 1 130 1        N83 ; HC                                                     S 1      L
MCG-06-17-001 *          07 17 42 -35 34 14.   3   1 0.1   0.1  2  2.0   0.2    4  4  2.8   1.0    72          L   ;29B                                                     S B      L
MCG-06-17-002 *          07 22 06 -35 48 16.   3   1 0.1   0.1  1  1.5   0.4    5  4  1.7   0.7   125          N   ;29WA                                                    S B1     L
MCG-06-17-003 *          07 22 24 -36 43 15.   3   1 0.3   0.3  1  0.5   0.5    46 1  1.0   0.8   167          N3  ; HC                                                     S        L
MCG-06-17-004            07 23 06 -36 49 16.   3   1            2  0.6   0.6    5  1                           B   ; RF
MCG-06-20-001 *NGC 2663  08 43 12 -33 34 13.59 1  22 1.0   0.6  1  1.5   1.0    5  2  4.0   2.5 1 110   FA4                                                R  E 3           E        L   2309 158   2020 158          0.76 247 1.22 247
MCG-06-20-002            08 45 12 -33 32 15.   3   1            2  1.0   0.3    5  5                           L   ;29A1
MCG-06-20-003 *          08 49 00 -34 20 14.5  2   1 0.3   0.1  2  1.5   0.3    5  4  5.0   1.7 1  60          L   ; FB                                                     S C      L
MCG-06-20-004 *          08 55 30 -39 06 13.   3   1 0.5   0.5  1  1.2   1.0          1.2   1.2 1       E                                                                   S        L
MCG-06-21-001 *          09 13 36 -35 26 14.   3   1 0.6   0.25 1  1.2   0.5    4  3  2.0   1.1 1  40   FC                                                                  SBA:     L
MCG-06-21-002 *NGC 2845  09 16 42 -37 49 13.5  2   1 0.6   0.5  2  1.8   1.1    6     3.0   1.5 1  67   E                                                                   S A:     L
MCG-06-21-003 *          09 17 00 -38 34 15.   3   1 0.3   0.3  2  1.0   0.5    46    1.8   1.0 1  25          N8P ; H                                                      S A      L
MCG-06-21-004 *          09 22 30 -37 33 15.   3   1 0.25  0.25 1  1.0   1.0    46    1.5   1.5 1              N8  ; H                                                      SO 3  A  L                                                                                          1 4 18 0.2
MCG-06-21-005 *NGC 2883  09 23 06 -33 52 16.   3   1            3               5  3                    FC                                                                                                                                                1 2 006     B 3   0.4
MCG-06-21-006 *NGC 2883  09 23 07 -33 52 17.   3   1            2               5  4                    FC                                                                                                                                                1 D 005     B 3   0.4
MCG-06-21-007 *          09 26 18 -35 56 13.5  2   1 0.5   0.4  1  1.0   1.0          1.1   1.0         E4                                                                  E  3SO   L                                                                                          1 2 18 0.3
MCG-06-21-008 *          09 26 24 -35 54 16.   3   1            2  0.5   0.4    34 2                    FB                                                                                                                                                1 2 009     B 3   0.2
MCG-06-21-009 *          09 26 24 -35 54 16.5  2   1            2  0.4   0.1    34 3                    F                                                                                                                                                 1 D 008     B 3   0.2
MCG-06-21-010 *          09 28 54 -35 27 13.5  2   1 0.15  0.15 3  2.0   1.5    5  1  4.0   3.8 1              N8  ; DA    ;2#B    ;18B                                     S C      L
MCG-06-21-011 *          09 36 24 -38 48 15.5  2   1            4  0.7   0.7    6  1  2.5   2.5 1       LC                                                                  S D      L
MCG-06-22-001 *          09 40 12 -38 40 15.5  2   1 0.15  0.15 1  0.6   0.5    6  1  1.1   0.8 1  28          L   ; H                                                      SO       L
MCG-06-22-002            09 52 30 -33 47 15.   3   1            1  0.25  0.25                                  N8     K
MCG-06-22-003 *          09 54 06 -37 32 15.   3   1            2  1.0   0.7    45 1  1.9   1.4 1   5          $   ;2SBF   , DB                                             S C      L
MCG-06-22-004            09 54 36 -36 53 14.   3   1               0.5   0.4    1  2                           N83
MCG-06-22-005 *NGC 3087  09 57 00 -33 59 12.60 1 170 0.7   0.6  1  1.5   1.5          2.0   1.8 1       E                                                  R  E 0           E        L   2662 185                     0.60 170 1.05 170
MCG-06-22-006 *          09 57 54 -38 57 14.5  2   1 0.3   0.2  1  1.2   0.4    3  3  1.5   0.5    46          L   ; LB                                                     SO       L
MCG-06-22-007 *IC 2532   09 58 00 -33 59 15.   3   1 0.5   0.3  2  1.5   1.1    6  2  1.7   1.5 1  38          L   ;2BF    , LA                                             SRA      L   2900 189
MCG-06-22-008 *          09 58 36 -36 00 16.   3   1 0.1   0.1  1  0.5   0.1    56 4                           N   ;29A                                                                                                                                   1 2 009           1.0
MCG-06-22-009 *          09 58 37 -36 00 15.   3   1 0.3   0.3  1  0.6   0.5    56                         F3  NP3 ; H                                                                                                                                    1 D 008           1.0 1 2 17 0.2
MCG-06-22-010            09 59 18 -34 31 15.   3   1            1  0.6   0.5    46 1                           N83 ; HC
MCG-06-22-011 *IC 2534   09 59 18 -33 51 14.   3   1 0.6   0.5  1  1.0   0.8          2.0   2.0 1       E                                                                   SO 3  A  L
MCG-06-22-012 *          10 01 00 -37 11 15.   3   1 0.3   0.2  1  0.5   0.3    5     1.2   1.0   164 1        N83 ; H                                                      S B      L   6980 186                    -0.08 143 0.96 143
MCG-06-22-013 *          10 01 12 -38 37 15.   3   1 0.25  0.25 1  0.6   0.6    46    1.0   0.8 1              N8  ; H                                                      S A      L
MCG-06-22-014            10 01 18 -37 09 15.   3   1 0.15  0.15 1  0.6   0.5    4  1                           N   ;1B   2 ; DA
MCG-06-22-015 *IC 2538   10 01 48 -34 32 14.5  2   1            2  1.1   0.6    35 3  2.0   1.1     1          L   ;2#C2                                                    S C      L
MCG-06-22-016 *          10 02 30 -37 05 14.5  2   1 0.3   0.25 2  1.2   0.4    3  3  1.5   0.7 1 116          L   ;29AW                                                    S 1      L
MCG-06-22-017 *NGC 3120  10 03 12 -33 57 14.   3   1            2  1.2   0.8    3  2  2.8   2.0 1   1          BW  ;2#B                                                     S C      L
MCG-06-23-001 *IC 2548   10 05 42 -34 58 15.   3   1 0.3   0.2  1  1.1   0.2    5  5  2.5   2.3    65 1        N   ;29A1                                                    S2C      L
MCG-06-23-002 *          10 07 00 -38 10 13.5  2 258 0.3   0.3  1  1.5   1.0    4  2  1.8   1.2 1 170 1        N8  ; 6AF R                                                  SR       L   4845 263                                                         1 2 003           1.0
MCG-06-23-003 *          10 07 03 -38 10 14.7  2 258 0.3   0.2  1  1.0   0.6    6     1.3   0.8 1 140          N8  ; H                                                      SO       L   4512 263                                                         1 D 002           1.0
MCG-06-23-004 *          10 08 00 -37 53 15.   3   1 0.4   0.25 1  0.8   0.6    6     1.4   1.2 1              N8  ; H                                                      S A:     L
MCG-06-23-005 *          10 08 12 -37 47 15.   3   1 0.3   0.2  1  0.7   0.4    56 2  1.1   0.6 1 123          NE3 ; H                                                      SO 3  A  L
MCG-06-23-006 *          10 08 24 -38 54 15.   3   1 0.25  0.25 1  0.7   0.4    4  1  1.7   1.3 1 161          N3  ; H                                                      S1       L
MCG-06-23-007 *IC 2552   10 08 36 -34 34 13.5  2   1 0.5   0.5  1  1.2   1.2          1.5   1.5 1       E4                                                                  SO       L                                0.56 231 1.03 231
MCG-06-23-008 *          10 08 54 -39 28 14.5  2   1 0.5   0.3  1  1.2   0.8    5  3  1.5   0.8    64   F                                                                   S A      L
MCG-06-23-009            10 09 00 -35 26 15.   3   1 0.3   0.3  1  0.6   0.6    35 1                           N3  ; H
MCG-06-23-010 *          10 09 30 -37 40 14.5  2   1            1  0.6   0.5    3  1  1.0   0.7   114   F4                                                                  SO 3  A  L
MCG-06-23-011 *          10 09 54 -38 39 15.   3   1            2  0.6   0.6    3  1  1.6   1.5 1              B   ; LA                                                     S B      L
MCG-06-23-012 *IC 2556   10 10 24 -34 28 15.5  2   1            3  1.5   0.8    4  2  2.7   1.3   108          B   ;2SA4                                                    S C      L
MCG-06-23-013 *          10 11 18 -37 57 15.   3   1 0.5   0.5  1  1.0   1.0    46    1.0   0.8 1              N   ; H                                                      SO       L
MCG-06-23-014 *          10 11 30 -34 35 15.5  2   1            1  0.4   0.2       2                    F                                                                                                                                                 1 2 015     B     0.5
MCG-06-23-015 *          10 11 30 -34 35 15.5  2   1            1  0.25  0.25      1                    F  *                                                                                                                                              1 D 014     B     0.5
MCG-06-23-016 *          10 11 42 -34 53 15.   3   1 0.4   0.4  1  0.6   0.6    46                             N   ; H                                                                                                                                    1 2 017           0.5 2 2 17
MCG-06-23-017 *          10 11 42 -34 52 15.5  2   1 0.25  0.25 1  0.4   0.4    46                             N   ; H                                                                                                                                    1 D 016           0.5
MCG-06-23-018 *IC 2558   10 12 30 -34 04 15.   3   1            1  0.6   0.4    3  1  1.0   0.6    13          N   ;1S2WD                                                   I        L
MCG-06-23-019 *IC 2559   10 12 30 -33 47 15.   3   1 0.5   0.3  1  1.1   0.4    5  2  2.3   1.0    18   F                                                                   S B      L
MCG-06-23-020 *          10 12 42 -37 56 14.5  2   1            1  1.3   0.4    3  3  1.4   0.5   120   F                                                                   S  /I    L
MCG-06-23-021            10 13 30 -34 08 15.5  2   1 0.2   0.2  1  0.5   0.5    6                              N   ; HK
MCG-06-23-022 *          10 18 36 -37 32 14.28 1 243            3  1.2   0.8    4  2  1.3   1.1 1   0          B   ; L     ;2SA2                           R  SAT42         S B      L   7633 158   7346 158
MCG-06-23-023 *NGC 3223  10 19 18 -34 00 12.1  2   6 1.0   0.8  2  3.0   2.0    5  1  4.6   3.0 1 135          L   ;2#ATF                                  R  SAS3          S C      L   2900  73   2574 158          0.40 202 0.95 202
MCG-06-23-024 *NGC 3224  10 19 24 -34 26 13.   3   1 0.6   0.6  1  1.5   1.2          1.4   1.2 1 133 1 E                                                                   E        L                                0.54 231 0.99 231
MCG-06-23-025 *          10 20 54 -39 23 14.   3   1 0.4   0.4  1  1.0   0.8    36    1.3   1.0 1 115 1        N8                                                           SO       L
MCG-06-23-026 *          10 22 12 -36 01 15.   3   1            2  0.6   0.6    3  1  1.0   1.0                $   ; DB                                                     S C      L
MCG-06-23-027 *          10 22 30 -39 04 13.   3   1 0.8   0.2  2  1.5   0.6    4  3  2.0   0.9 1  14         2B4  ;21A                                                     S A      L
MCG-06-23-028 *NGC 3249  10 24 06 -34 41 13.5  2   1            2  1.5   1.2    6     2.0   1.6   139 1 E4                                                                  S C      L
MCG-06-23-029 *          10 24 42 -35 58 14.5  2   1            1  2.0   0.2    3  4  2.3   0.4    30   F  *                                                                S C      L
MCG-06-23-030 *NGC 3258A 10 26 00 -35 11 14.61 1 244            1  1.0   0.3    3  3  0.9   0.4   169          F   ;9#B  1                                 R  S  0*         SO       L                                0.49 244 0.97 244                                         1 2 19 0.2
MCG-06-23-031 *NGC 3257  10 26 30 -35 23 13.59 1 244 0.4   0.4  1  0.5   0.5    3     0.8   0.7     0          N   ; H                                     R  LXS-*2        SO       L   3023 158   2740 158          0.62 244 1.05 244                   1 T 032           2.8
MCG-06-23-032 *NGC 3258  10 26 36 -35 20 13.0  2   6 0.7   0.7  1  2.0   2.0          1.7   1.5 1  75   E                                                  R  E 1           E        L   2848 185   2525 158          0.48 196 1.10 196  0.37 0.94        1 3 033           3.4
MCG-06-23-033 *NGC 3260  10 26 48 -35 19 15.37 1 244 0.5   0.4  1  1.0   0.6          1.2   0.9 1   2   E  *                                               R  E 2 *         E        L   2413 158   2130 158          0.46 244 0.98 244                   1 T 031           5.3 1 2 18 0.2
MCG-06-23-034            10 26 54 -35 24 15.   3   1 0.2   0.2  2  0.4   0.4    5  1                    FC
MCG-06-23-035 *          10 27 12 -34 59 14.5  2   1               1.0   0.2    1  3  1.1   0.2 1 148   F                                                                   SO       L   1852 158   1569 158
MCG-06-23-036 *NGC 3267  10 27 30 -35 03 14.48 1 244 0.6   0.4  1  2.3   1.0    4  3  1.5   1.0   148          N   ; DA                                    R  LXR0          SO       L   3709 158   3426 158          0.67 244 1.13 244                   1 2 041           2.0
MCG-06-23-037 *IC 2584   10 27 30 -34 39 13.75 1 244               1.0   0.25   1  3  1.5   0.3   133   F                                                  R  L    1        SO       L                                0.47 244 0.95 244
MCG-06-23-038 *          10 27 36 -38 05 15.   3   1 0.4   0.15 1  1.1   0.3    3  3  1.3   0.4    73          NE  ; DB                                                     SR       L
MCG-06-23-039            10 27 36 -34 51 15.   3   1            1  0.4   0.3    3  2                           N8E
MCG-06-23-040 *NGC 3269  10 27 36 -34 56 14.54 1 244 0.5   0.4  1  2.0   1.0    4  2  2.7   1.2     8          N   ; DA                                    R  LAR+          S A      L   3754 158   3472 158          0.57 244 1.03 244
MCG-06-23-041 *NGC 3268  10 27 42 -35 03 13.0  2   6 0.6   0.6  1  1.5   1.5          2.2   1.6 1  71   E                                                  R  E 2           E        L   2801 185   2479 158          0.47 228 0.88 228  0.41 0.94        1 D 036           2.0
MCG-06-23-042 *          10 28 00 -34 06 14.5  2   1            1  1.0   0.25   3  3  1.5   0.5    10   FA                                                                  S B      L
MCG-06-23-043            10 28 06 -34 48 15.   3   1 0.3   0.2  1  0.6   0.5    3  2                    FA
MCG-06-23-044 *NGC 3271  10 28 06 -35 05 12.9  2   6            1  1.6   0.6    3  2  3.6   1.6 1 106   F                                                  R  LBR0          SO       L   3824 185   3502 158          0.53 196 1.12 196  0.36 0.94
MCG-06-23-045 *NGC 3273  10 28 12 -35 20 14.00 1 244            1  1.5   0.5    3  3  2.0   0.8    97          N8  ; LA                                    R  LAR0          SO       L   2419 158   2136 158          0.56 231 1.06 231
MCG-06-23-046 *NGC 3275  10 28 36 -36 28 12.8  2   6 1.3   0.6  2  1.5   1.2    6  2  3.5   3.5 1              FA  ; H                                     R  SBR2          S2A      L   3241 185
MCG-06-23-047 *IC 2587   10 28 42 -34 17 13.97 1 244 0.6   0.4  2  1.2   1.2    6  2  1.8   1.5 1  10          F   ; H                                     R  LBS-          SO       L                                0.52 244 1.02 244
MCG-06-23-048 *NGC 3258C 10 29 06 -34 56 15.   3   1 0.3   0.1  2  1.0   0.6    4  2  1.4   1.0    48          B   ;21FB   ; DA                            R  SBR72         SRA      L
MCG-06-23-049            10 29 36 -34 55 15.   3   1               0.3   0.3    1                              N8
MCG-06-23-050 *NGC 3281  10 29 36 -34 35 12.9  2   6            2  2.5   1.0    3  2  4.0   2.0 1 140          L4  ; DA    ; RFB                           R  SAS32         S 1      L   3549 185   3114 158          0.59 143 1.03 196       0.79
MCG-06-23-051 *NGC 3258D 10 29 42 -35 08 14.   3   1 0.5   0.3  2  1.0   0.8    5  2  1.8   1.0     5          B   ;2#A    ; H                             R  S  S*         S C      L
MCG-06-23-051A*          10 29 45 -34 55 15.   3   1 0.25  0.25 1  0.6   0.4    3     1.3   1.1   123          N8  ; H                                                      SO       L
MCG-06-23-051B*NGC 3258E 10 30 00 -34 45 15.   3   1            2  1.5   0.3    5  3  1.9   0.4 1  27   FC                                                 R  S  9*1        S        L
MCG-06-23-052 *          10 30 30 -34 07 14.5  2   1            1  0.6   0.2    3  3  1.4   0.2 1 173   F  *                                                                SO 3  A  L
MCG-06-23-053 *NGC 3281C 10 30 42 -34 36 14.5  2   1               1.1   0.2    1  4  1.4   0.3   160   F                                                  R  L   *1        SO 3  A  L
MCG-06-23-054 *NGC 3289  10 31 48 -35 02 15.08 1 244            1  1.5   0.4    2  3  2.6   0.6   153          B4  ;2SMA                                   R  SB 521        S A      L                                0.44 244 0.95 244
MCG-06-23-055 *NGC 3281D 10 32 00 -34 08 14.   3   1 0.3   0.2  3  1.7   0.4    46 3  2.2   0.4 1 160          L   ;9#C  1                                 R  SB 7*1        S B      L
MCG-06-24-001 *NGC 3333  10 37 36 -35 47 14.   3   1 0.6   0.2  2  1.8   0.5    46 4  2.2   0.4   160   F                                                  R  SA 521        S 2      L                                                                              2 Q
MCG-06-24-002 *NGC 3347A 10 38 06 -36 09 13.   3   1            1  2.0   0.5    3  3  2.5   1.0     5          9B4 ;2#B                                    R  SBS5*1        S C      L
MCG-06-24-003 *NGC 3347C 10 38 42 -36 01 16.   3   1 0.15  0.15 5  1.3   1.3    6  1  1.7   1.4    20          L   ; D                                     R  SXS82         S C      L
MCG-06-24-004 *          10 39 00 -36 53 15.   3   1 0.5   0.4  1  1.0   0.6    3  2  2.1   1.1 1  99          N83 ; H                                                      E  3SO   L
MCG-06-24-005 *NGC 3347B 10 39 48 -36 41 13.   3   1            3  3.0   0.5    5  4  4.2   1.0 1  95          L   ;2#BQ   2 LB                            R  SBS721        S C      L
MCG-06-24-006 *          10 40 06 -35 54 15.   3   1            2  0.8   0.4    3  2  1.1   0.6    14          B   ;2#B                                                     S B      L
MCG-06-24-007 *NGC 3347  10 40 36 -36 05 12.27 1 185 0.7   0.5  2  3.0   2.0    4  2  4.5   2.6 1 173          L   ;24AF2                                  R  SBT3          S C      L   2923 185                     0.29 251 0.92 251
MCG-06-24-008 *NGC 3354  10 40 48 -36 05 13.8  2   6               0.5   0.4    1  1  0.9   0.8                N3                                                           S        L                               -0.11 251 0.62 251
MCG-06-24-009 *NGC 3358  10 41 24 -36 09 12.52 1 185 1.0   0.5  2  4.0   1.8    4  2  4.3   2.2 1 141          L   ; DA                                    R RSXS0          S 1      L   2910 185                     0.52 251 0.99 251
MCG-06-24-010 *          10 41 42 -38 00 13.   3   1            2  3.0   0.6    3  4  3.0   0.6    61          L   ;9#B                                                     S C      L
