NGC0415    010746.0-354524 14.45  22.43   .005   .006   .010   .222   .002   .93 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.21 9.990  9.990  31   .09   -.2 1 2
NGC0418    010814.0-302912 13.03  22.67   .032   .013   .023   .360   .003   .65  .116  -.435   .06  .129  -.348  9.99 9.990  9.990  9.99 9.990  9.990  11   .07   5.0 1 3
NGC0424    010910.0-382053 13.67  21.61   .016   .018   .033   .227   .000   .93  .026  9.990   .17  .033  9.990   .60  .035  9.990  1.18  .033  9.990  11   .09   -.2 1 2
NGC0426    011015.3-003321 14.16  21.52   .004   .010   .014   .411   .001  1.07  .003  -.025   .70 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  13   .27  -9.7 1 2
NGC0428    011021.1+004305 11.82  22.71   .071   .018   .020   .000   .000   .44  .144   .294  -.19  .090  9.990  9.99 9.990  9.990  9.99 9.990  9.990   6   .07   8.6 0 3
NGC0430    011025.8-003101 13.86  21.16   .002   .003   .004   .190   .000  1.07  .002  -.020   .67 9.990  9.990   .55 9.990  9.990  9.99 9.990  9.990  42   .15  -7.7 1 1
NGC0434    011013.0-583042 12.67  21.51   .007   .009   .016   .296   .003   .88  .008  -.138   .33  .008  -.056  9.99 9.990  9.990  9.99 9.990  9.990  28   .10  -2.1 1 2
NGC0439    011127.0-320042 12.37  22.74   .003   .009   .019   .207   .008  1.03  .004   .019   .39  .010  -.137   .60  .037  -.018  1.22  .011  -.100  76   .28  -4.2 1 2
NGC0440    011048.0-583248 13.72  20.47   .013   .014   .011   .508   .004   .66  .008  -.143   .03  .014  -.216  9.99 9.990  9.990  9.99 9.990  9.990  28   .01   6.6 1 2
NGC0441    011131.0-320306 13.52  22.01   .002   .004   .007   .098   .003  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  36   .16  -3.4 1 1
NGC0443    011220.0+330646   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0444    011303.0+304900   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .003   .00  .000   .000   0   .00    .0 0 0
NGC0447    011250.1+324813   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0449    011319.5+324932 14.94  21.69   .045   .045   .051   .000   .000   .89  .033  -.195   .16  .071  9.990  9.99 9.990  9.990  9.99 9.990  9.990   7   .10   2.0 0 3
NGC0450    011257.3-010727 13.08  22.34   .003   .002   .004   .086   .004   .42  .001  9.990  -.22  .001  9.990  9.99 9.990  9.990  1.62 9.990  9.990  30   .14   7.5 1 1
NGC0452    011328.4+304613   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .003   .00  .000   .000   0   .00    .0 0 0
NGC0454    011220.0-553942 13.32  21.18   .051   .014   .020   .707   .004   .86  .010  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  12   .03   2.6 1 3
NGC0455    011321.6+045450   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .003   .00  .000   .000   0   .00    .0 0 0
NGC0461    011501.0-340611 14.38  22.30   .005   .003   .005   .137   .001   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  30   .03   6.0 1 1
NGC0463    011618.1+160345   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0467    011635.4+030217 12.95  22.20   .022   .016   .025   .000   .000  1.05  .023  -.058   .59  .109  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .51  -2.2 0 5
NGC0470    011710.5+030853 12.34  22.36   .020   .028   .063   .000   .000   .76  .015  -.140   .12  .020   .023  9.99 9.990  9.990  9.99 9.990  9.990  13   .26   3.1 1 3
NGC0471    011720.0+143119 14.13  20.42   .022   .015   .007   .000   .000   .87  .025  9.990   .26  .031   .080  9.99 9.990  9.990  9.99 9.990  9.990   4   .04  -2.0 0 4
NGC0473    011714.4+161658 13.22  21.34   .017   .010   .009   .000   .000   .81  .012  -.028   .17  .030   .032  9.99 9.990  9.990  9.99 9.990  9.990   7   .12    .0 0 2
NGC0474    011731.7+030916 12.31  22.03   .004   .006   .010   .243   .004   .95  .015  -.071   .42  .021  -.123   .54  .028  -.048  1.15 1.000  -.137  53   .23  -9.3 1 2
NGC0484    011738.0-584712 12.91  21.77   .005   .013   .018   .610   .003  1.01  .010  -.057   .50  .032   .206   .61  .019   .011  1.21  .030  -.130  20   .17 -11.7 1 2
NGC0485    011851.2+064524 14.71  22.35   .025   .010   .024   .000   .000  1.50  .006  -.063  9.99 9.990  9.990  9.99 9.990  9.990   .73  .013   .053   8   .41   5.0 0 2
NGC0488    011911.2+045935 11.14  21.64   .018   .007   .014   .616   .002   .97  .008  -.103   .48  .039  -.302   .55  .019   .037  1.16  .019   .037  24   .09   2.9 1 2
NGC0491    011902.0-341930 13.26  20.87   .007   .005   .006   .207   .000   .80  .103  -.235   .15  .116  -.264  9.99 9.990  9.990  1.29 9.990  9.990  38   .02   3.8 1 2
NGC0491A   011746.0-340947 14.50  23.51   .008   .003   .009   .063   .002   .86 9.990  9.990   .45 9.990  9.990  9.99 9.990  9.990  1.18 9.990  9.990  27   .07   7.6 1 2
NGC0493    011934.8+004109 12.95  22.83   .023   .022   .053   .000   .000   .56  .041  -.115  -.08  .118  -.261  9.99 9.990  9.990  9.99 9.990  9.990   3   .29   6.2 0 4
NGC0494    012006.5+325446   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0495    012006.9+331237   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0496    012022.5+331608   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0497    011949.9-010808 13.69  22.68   .035   .040   .069   .000   .000   .92  .091  -.251   .36  .084  -.233  9.99 9.990  9.990  9.99 9.990  9.990   3   .16   4.0 0 4
NGC0499    012022.4+331157 13.17  21.30   .004   .007   .011   .214   .001  1.07  .005   .050   .66  .042   .105   .64  .010   .035  1.27  .007   .023  42   .19  -3.0 1 2
NGC0501    012036.0+331059 15.40  21.69   .095   .045   .041   .000   .000  1.01  .062   .152  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .17  -5.0 0 4
NGC0502    012017.9+084715 13.71  20.80   .008   .010   .005   .000   .000   .95  .024   .049   .54  .031  -.082  9.99 9.990  9.990  9.99 9.990  9.990   3   .07  -2.0 0 4
NGC0507    012051.0+325943 12.12  22.93   .007   .007   .013   .180   .004  1.00  .011  -.106   .52  .030  -.176   .55  .028  -.043  9.99 9.990  9.990  72   .37  -8.8 1 2
NGC0508    012051.5+330113 14.20  21.89   .006   .005   .007   .230   .001  1.09  .071  -.200   .39  .000  9.990   .66  .090   .039  9.99 9.990  9.990  20   .15  -1.8 1 2
NGC0509    012046.5+091023 14.04  23.18   .046   .026   .026   .000   .000   .82  .089  -.088  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   3   .19  -1.7 0 4
NGC0514    012124.8+123921 12.09  23.63   .031   .030   .076   .000   .000   .70  .049  -.142   .27 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990   5   .22   5.1 0 4
NGC0519    012155.7-015407 15.80  21.06   .008   .007   .009   .000   .000  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  20   .42  -3.9 0 2
NGC0520    012159.4+033212 12.06  22.55   .032   .029   .048   .000   .000   .78  .028   .197   .17  .064  9.990   .73 9.990  9.990  1.10 1.000  9.990  11   .13   1.0 1 3
NGC0521    012159.7+012817 12.38  22.75   .060   .020   .045   .000   .000   .94  .106  -.291   .39  .247  -.615  9.99 9.990  9.990  9.99 9.990  9.990   4   .45   4.1 0 4
NGC0522    012207.8+094403 13.84  23.37   .019   .021   .039   .000   .000  1.06  .062  -.164   .40  .141  -.246  9.99 9.990  9.990  9.99 9.990  9.990   3   .19   4.0 0 4
NGC0523    012229.8+334552   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0524    012210.1+091645 11.46  21.29   .005   .009   .019   .241   .005  1.07  .004  -.084   .64  .004  -.080   .66  .009  -.023  1.36  .030  -.069  39   .35    .3 1 2
NGC0526A   012142.0-351959 14.73  21.61   .036   .042   .076   .000   .000  1.02  .049  9.990   .00  .191  9.990   .62  .111  9.990  1.23  .135  9.990   5   .64  -1.8 0 5
NGC0526B   012145.0-351959   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .004   .00  .000   .000   0   .00    .0 0 0
NGC0527    012141.0-352236 13.81  21.56   .016   .009   .009   .000   .000  1.05 1.000  9.990   .56 1.000  9.990   .62 1.414  9.990  1.27 1.414  9.990   9   .07    .0 0 2
NGC0529    012249.9+342712 13.08  22.18   .002   .002   .002   .147   .003  1.02  .000  9.990   .60  .000  9.990   .61 9.990  9.990  9.99 9.990  9.990  40   .30  -8.8 1 1
NGC0532    012239.5+090018 13.12  22.70   .004   .004   .006   .111   .002  1.05  .005   .045   .53 9.990  9.990  9.99 9.990  9.990  1.64  .008  -.113  22   .11   2.0 1 1
NGC0533    012257.0+013000 12.48  22.60   .003   .006   .013   .113   .004  1.05  .005  -.008   .49  .012  -.133   .62  .020   .042  1.35  .070   .187  97   .41  -3.5 1 2
NGC0535    012258.2-014005 15.02  21.58   .003   .005   .011   .135   .002  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  27   .32   2.9 1 2
NGC0536    012331.2+342640 12.94  21.74   .095   .119   .268   .000   .000   .92  .078  -.275   .39  .113  -.419   .64  .130  -.087  9.99 9.990  9.990   4   .33   3.0 0 4
NGC0539    012256.0-182523 14.14  23.07   .027   .013   .020   .000   .000   .71 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   8   .09   5.1 0 2
NGC0541    012311.3-013820 13.14  22.74   .005   .009   .016   .136   .003  1.01  .016  -.057   .55  .036  -.050   .63  .029  -.007  1.33  .071  -.048  71   .36  -6.5 1 2
NGC0543    012316.8-013309 14.59  20.10   .022   .009   .010   .166   .002  1.06  .024  9.990  9.99 9.990  9.990   .61 1.000  9.990  9.99 9.990  9.990  28   .14    .2 1 2
NGC0545    012326.1-013602 12.39  22.60   .019   .026   .055   .000   .000  1.02  .014  -.088   .58  .033   .083   .63  .018   .019  9.99 9.990  9.990  45   .52  -3.2 0 5
NGC0546    012258.0-381941 14.25  23.16   .007   .012   .021   .381   .007   .98 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.23 9.990  9.990  24   .23  -5.1 1 2
NGC0547    012327.5-013619 12.63  22.17   .017   .028   .067   .261   .008  1.03  .010  -.118   .50  .024  -.103   .56  .036  -.174  1.23  .074  9.990  46   .53    .8 1 5
NGC0548    012329.2-012907 14.58  22.92   .025   .025   .030   .000   .000   .98  .034  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   4   .33  -3.9 0 4
NGC0549    012314.0-383136 13.90  22.36   .003   .007   .013   .156   .003   .96 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.22 9.990  9.990  28   .28  -3.1 1 2
NGC0560    012452.6-021015 13.77  22.15   .013   .016   .025   .230   .004   .96  .049   .224   .45  .025  9.990  9.99 9.990  9.990  9.99 9.990  9.990  30   .23  -9.4 1 2
NGC0564    012515.4-020815 13.44  22.36   .009   .021   .030   .000   .000  1.03  .012  -.058   .49  .112  -.348   .62  .067  -.236  1.29  .159  -.329  14   .45  -5.0 0 2
NGC0568    012541.0-355836 13.54  22.73   .008   .029   .045   .959   .007  1.00  .008   .013   .46  .023   .091   .60  .041  9.990  1.23  .023  -.053  20   .31 -10.0 1 3
NGC0570    012625.6-011226 13.69  22.20   .016   .014   .012   .000   .000   .95  .052  -.115   .49  .034  -.084  9.99 9.990  9.990  9.99 9.990  9.990   3   .15   1.1 0 4
NGC0578    012805.0-225523 11.62  22.40   .006   .005   .013   .106   .004   .59  .014  -.016  -.08  .026  -.110  9.99 9.990  9.990  1.47 9.990  9.990  59   .07   6.4 1 2
NGC0579    012856.0+332129   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0582    012907.5+331311   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0584    012850.2-070732 11.22  21.01   .009   .014   .021   .428   .004   .95  .001   .008   .52  .004  -.051   .59  .008  -.031  1.20  .019  -.062 190   .31  -7.1 1 2
NGC0585    012909.2-011120   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0586    012906.3-070905   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0596    013021.5-071720 11.71  21.52   .002   .004   .006   .120   .001   .96  .001  -.040   .46  .032  9.990   .56  .006   .008  1.21  .018   .026 199   .30  -9.7 1 1
NGC0598    013101.7+302415  6.19  22.51   .012   .008   .023   .168   .044   .56  .008   .008  -.23  .044  -.176   .87 9.990  9.990  9.99 9.990  9.990  39   .09   7.6 1 2
NGC0600    013035.1-073409 12.79  23.39   .019   .012   .026   .000   .000   .63  .044  -.139  -.03  .061  -.228  9.99 9.990  9.990  9.99 9.990  9.990   5   .38   6.9 0 4
NGC0608    013236.7+332405   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0612    013144.0-364453 13.78  22.77   .018   .008   .011   .523   .004  1.03  .005  9.990   .42  .043  9.990  9.99 9.990  9.990  9.99 9.990  9.990  10   .10  -1.1 1 2
NGC0613    013158.7-294018 10.67  21.92   .017   .022   .049   .530   .020   .80  .006   .037   .19  .010   .054   .49  .105  -.194  1.07  .190  -.406  29   .12  -1.9 1 3
NGC0614    013300.7+332534   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0615    013235.5-073546 12.47  21.26   .002   .003   .004   .073   .001   .93  .084  -.140   .32  .026  9.990  9.99 9.990  9.990  1.25 9.990  9.990  33   .24  -3.5 1 1
NGC0623    013252.0-364441 13.53  22.47   .020   .012   .018   .795   .001  1.05  .011  -.064   .57  .010   .068   .61  .020  9.990  1.21  .035  -.094  14   .12  -3.9 1 2
NGC0625    013255.0-414130 11.46  21.96   .011   .008   .018   .261   .008   .50  .034   .206  -.25  .089   .574   .43  .071  9.990   .86  .055  9.990  19   .03   5.3 1 2
NGC0628    013400.7+153154  9.74  22.74   .008   .008   .025   .324   .015   .70  .022  -.148   .00  .043  -.242   .76 9.990  9.990  1.38 9.990  9.990  16   .19   5.2 1 2
NGC0630    013325.0-393654 13.22  21.87   .008   .013   .021   .365   .004  1.03 1.000  9.990   .46 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  10   .17  -3.0 1 2
NGC0633    013411.0-373427 13.56  21.40   .046   .020   .021   .000   .000   .72 1.000  9.990   .21 1.000  9.990   .46 1.414  9.990   .91 1.414  9.990   8   .03   3.0 0 3
NGC0636    013636.5-074558 12.28  21.15   .002   .005   .007   .150   .001   .96  .003  -.007   .48  .008   .027   .58  .006   .016  1.21  .042   .210 112   .25  -8.0 1 1
NGC0638    013700.6+065904   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0639    013641.0-301041 14.72  21.04   .013   .015   .012   .000   .000   .57  .000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990   9   .05    .9 0 2
NGC0641    013631.0-424647 13.07  22.05   .013   .028   .041  1.168   .007  1.05  .018  -.284   .45  .044  -.149   .65  .028   .425  1.22  .036   .192  38   .09  -9.9 1 3
NGC0642    013649.0-301005 13.48  22.27   .009   .007   .016   .188   .005   .67 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.38 9.990  9.990  36   .06   6.9 1 2
NGC0644    013645.0-425017 14.65  22.57   .013   .005   .009   .319   .003   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  29   .04   5.1 1 2
NGC0646    013547.0-650900 14.12  21.98   .037   .015   .015   .000   .000   .66 1.000  9.990  -.28 1.000  9.990   .42 1.414  9.990   .95 1.414  9.990   8   .04   5.1 0 3
NGC0658    013929.8+122102 13.14  21.89   .037   .011   .018   .775   .010   .70  .020  -.135   .05  .058  -.251   .59  .035  9.990  1.02  .033  -.171  20   .05   3.5 1 3
NGC0660    014020.7+132331 12.04  23.25   .017   .007   .017   .079   .004  1.01  .022  -.392   .47 1.000  9.990  9.99 9.990  9.990  1.57  .078  -.287  20   .11   4.7 1 2
NGC0661    014125.0+282717 13.07  21.23   .002   .003   .004   .082   .000  1.01  .003  -.048   .55  .026  -.098   .58  .006  -.013  1.16  .008  -.026  63   .15  -5.2 1 1
NGC0662    014139.2+372646   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .002   .00  .000   .000   0   .00    .0 0 0
NGC0665    014217.0+101019 13.17  21.57   .040   .018   .017   .000   .000  1.10  .005  -.047   .64  .027  9.990  9.99 9.990  9.990  9.99 9.990  9.990  12   .09  -2.0 0 3
NGC0666    014312.2+340727   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0668    014327.2+361240 13.63  21.89   .015   .008   .007   .000   .000   .73  .017  -.083   .10  .057  9.990  9.99 9.990  9.990  9.99 9.990  9.990   6   .10   3.0 0 2
NGC0669    014421.1+351850 13.28  22.48   .008   .011   .017   .000   .000  1.07  .021  -.066   .59  .025  -.116  9.99 9.990  9.990  9.99 9.990  9.990   6   .22   1.9 0 2
NGC0670    014435.5+273811 13.40  21.10   .004   .004   .003   .093   .001   .89  .013  -.066   .24  .028  9.990   .65 1.000  9.990  9.99 9.990  9.990  46   .10   -.7 1 1
NGC0671    014418.8+125236   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0672    014504.2+271104 11.50  22.50   .002   .002   .005   .041   .001   .61  .015  9.990  -.06  .019  -.049  9.99 9.990  9.990   .88  .022  9.990  24   .08   7.7 1 1
NGC0673    014542.9+111627 12.99  22.38   .033   .032   .062   .000   .000   .66  .024  -.164  -.01  .023  -.108   .64  .045  9.990  9.99 9.990  9.990   8   .15   5.0 0 3
NGC0676    014620.6+053934 10.89  15.61   .025   .014   .007   .000   .000   .83  .006   .013   .58  .035  -.160   .49  .011   .030  9.99 9.990  9.990   4   .05    .1 0 4
NGC0677    014633.8+124824 12.85  23.99   .037   .029   .048   .000   .000  1.07  .030  9.990   .58  .025  9.990  9.99 9.990  9.990  9.99 9.990  9.990   2   .77  -5.0 0 5
NGC0678    014639.3+214457 13.35  22.12   .049   .018   .013   .000   .000  1.20  .033  -.153   .64  .095  -.223   .77  .128  -.111  1.45  .106  -.089   7   .06   3.0 0 3
NGC0679    014648.2+353212 13.41  21.25   .012   .007   .008   .529   .010  1.04  .041  9.990   .63  .028  -.115   .67  .064  9.990  9.99 9.990  9.990  18   .12  -1.4 1 2
NGC0680    014701.4+214322 12.66  21.12   .001   .003   .002   .111   .001  1.01  .006  -.084   .58  .144  -.300   .66  .015   .025  1.30  .015   .012  59   .09  -4.5 1 1
NGC0681    014642.7-104033 12.62  22.14   .012   .018   .037   .000   .000   .92  .026  -.049   .34  .042  -.224  9.99 9.990  9.990  9.99 9.990  9.990  12   .26   1.8 1 3
NGC0684    014724.6+272401 13.41  21.93   .042   .025   .023   .000   .000  1.07  .060  -.166   .57  .096  -.231  9.99 9.990  9.990  9.99 9.990  9.990   3   .12   3.0 0 4
NGC0685    014549.0-530035 11.78  23.09   .021   .009   .027   .429   .025   .58  .016  -.092  -.03  .027  -.089   .86 9.990  9.990  1.47 9.990  9.990  17   .10   7.0 1 2
NGC0686    014636.0-240248 13.18  21.27   .007   .012   .014   .475   .002   .99  .016  -.082   .51  .023  -.077   .65  .046  -.144  1.26  .050  -.123  13   .07  -4.3 1 2
NGC0687    014737.0+360724 13.24  21.91   .007   .015   .019   .000   .000  1.05  .012  -.029   .58  .021   .038   .69  .058   .238  9.99 9.990  9.990  15   .27  -7.4 1 2
NGC0688    014748.8+350212 13.35  22.80   .009   .011   .021   .000   .000   .80  .159  -.295   .13  .102  -.197  9.99 9.990  9.990  9.99 9.990  9.990   3   .25   2.9 0 4
NGC0690    014523.4-165816   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0691    014755.8+213045 12.42  23.35   .004   .007   .017   .113   .005   .98  .005  -.186   .31  .078  -.281   .62  .024   .027  1.30  .010  -.076  64   .22   1.5 1 2
NGC0693    014753.9+055351 13.10  21.71   .013   .016   .020   .000   .000   .80  .014  -.034   .14  .012   .033  9.99 9.990  9.990  9.99 9.990  9.990   3   .17    .1 0 4
NGC0694    014812.0+214500 14.22  20.49   .012   .011   .006   .000   .000   .57  .000  9.990  -.18  .022   .049   .64  .011  9.990  9.99 9.990  9.990   3   .12  -2.0 0 4
NGC0697    014830.9+220642 12.84  22.23   .008   .004   .008   .138   .007   .97  .111  -.222   .17  .053  -.095   .67  .213  -.137  1.27  .121   .158  27   .06   5.4 1 2
NGC0699    014816.8-121700 15.12  22.33   .002   .002   .004   .056   .000   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  19   .23   5.0 1 6
NGC0701    014835.5-095702 12.87  21.50   .003   .001   .002   .041   .000   .67  .003  9.990   .00  .132   .164  9.99 9.990  9.990  1.38 9.990  9.990  34   .07   6.6 1 1
NGC0702    014847.8-041811 13.82  22.10   .017   .015   .006   .000   .000   .84  .019  9.990   .03  .019  9.990  9.99 9.990  9.990  9.99 9.990  9.990   2   .08   4.0 0 4
NGC0703    014943.2+355531 14.28  22.07   .012   .020   .029   .000   .000  1.11  .042  -.164   .59  .025   .050   .45 9.990  9.990  9.99 9.990  9.990   4   .32  -3.0 0 4
NGC0705    014945.2+355351 14.18  20.22   .004   .011   .017   .000   .000   .93 9.990  9.990  9.99 9.990  9.990   .59 9.990  9.990  9.99 9.990  9.990  20   .30    .0 0 6
NGC0706    014913.2+060256 12.95  21.75   .023   .012   .017   .000   .000   .69  .019   .038   .08  .038   .057   .61  .020  9.990  9.99 9.990  9.990   5   .14   4.0 0 4
NGC0708    014949.9+355419 13.11  22.98   .021   .006   .013   .091   .007  1.09  .065  -.160   .60  .000  9.990   .33 9.990  9.990  9.99 9.990  9.990  46   .27   8.8 1 2
NGC0710    014957.4+354825 14.18  22.70   .029   .037   .093   .000   .000   .63  .052  -.083  -.06  .042  -.083  9.99 9.990  9.990  9.99 9.990  9.990   3   .35   6.2 0 4
NGC0712    015011.4+363423   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0714    015033.0+355829 14.05  21.26   .029   .028   .014   .000   .000  1.10  .076  -.080   .63  .042  -.115  9.99 9.990  9.990  9.99 9.990  9.990   3   .07    .0 0 4
NGC0717    015058.3+355900 14.86  22.12   .016   .021   .030   .000   .000  1.05  .037  -.131   .45  .021   .050  9.99 9.990  9.990  9.99 9.990  9.990   3   .19    .0 0 4
NGC0718    015036.5+035702 12.61  21.05   .030   .019   .016   .000   .000   .89  .021   .069   .38  .015  9.990  9.99 9.990  9.990  9.99 9.990  9.990   6   .07   1.1 0 2
NGC0720    015034.4-135905 11.26  21.05   .002   .004   .007   .120   .001   .99  .001  -.038   .54  .003  -.103   .59  .004  -.049  1.15  .044  -.367 140   .21  -5.2 1 1
NGC0721    015145.8+390816 14.05  23.10   .049   .050   .080   .000   .000   .81  .051  -.116   .09  .059  -.067  9.99 9.990  9.990  9.99 9.990  9.990   6   .17   3.9 0 3
NGC0731    015227.6-091520 13.09  20.90   .008   .020   .028   .000   .000   .95  .011  9.990   .48  .011  -.085   .61  .035  9.990  1.28  .020  9.990   8   .25  -4.1 0 2
NGC0736    015346.4+324759 13.23  21.50   .016   .038   .058   .000   .000  1.04  .015  -.095   .56  .026  9.990   .64  .049   .073  9.99 9.990  9.990  17   .32  -4.0 1 3
NGC0741    015344.0+052306 12.35  22.58   .005   .008   .016   .281   .006  1.06  .008  -.025   .64  .009  -.103   .53  .010  -.030  1.32  .017   .006  99   .26  -5.7 1 2
NGC0742    015347.3+052258 15.04  20.94   .007   .004   .004   .216   .001  1.09  .005  9.990  9.99 9.990  9.990   .88  .009  9.990  9.99 9.990  9.990  30   .13  -5.0 1 1
NGC0745    015224.0-565606 13.60  22.50   .019   .018   .027   .921   .013  1.03  .005  9.990   .55 1.000  9.990  9.99 9.990  9.990  9.99 9.990  9.990  13   .12  -4.9 1 2
NGC0748    015350.6-044242 13.33  22.26   .011   .008   .013   .000   .000   .89  .090  -.250   .37  .121  -.334  9.99 9.990  9.990  9.99 9.990  9.990   3   .17   3.1 0 4
NGC0750    015437.8+325748 13.02  21.63   .014   .011   .018   .307   .012  1.07  .012   .068   .60  .042  9.990   .63 1.000  9.990  9.99 9.990  9.990  25   .16   1.3 1 2
NGC0751    015438.0+325740 13.98  21.01   .004   .003   .004   .152   .002  1.06  .089  -.247   .56  .001  9.990   .38 9.990  9.990  9.99 9.990  9.990  23   .13   6.3 1 1
NGC0753    015445.3+354022 12.98  22.00   .024   .018   .018   .000   .000   .79  .041  -.175   .11  .083  -.230  9.99 9.990  9.990  9.99 9.990  9.990   8   .06   4.1 0 2
NGC0755    015354.1-091821 13.09  21.85   .004   .003   .005   .104   .005   .57  .050  -.133  -.08  .070   .081  9.99 9.990  9.990  1.47 9.990  9.990  26   .08   7.6 1 1
NGC0765    015558.7+243856 13.27  23.19   .011   .014   .030   .307   .009   .99  .004  -.158  9.99 9.990  9.990   .61  .007  -.055  1.36  .008  -.130  40   .25  -2.7 1 2
NGC0770    015628.2+184246   .00    .00   .000   .000   .000   .000   .000   .00  .000   .000   .00  .000   .000   .00  .000   .001   .00  .000   .000   0   .00    .0 0 0
NGC0772    015635.3+184550 10.97  22.74   .004   .007   .015   .140   .005   .87  .027  -.129   .28  .044  -.157   .57 1.000  9.990  1.20  .036   .004  26   .20   -.4 1 2
NGC0775    015615.0-263205 13.59  22.29   .011   .008   .014   .249   .004   .88 9.990  9.990  9.99 9.990  9.990  9.99 9.990  9.990  1.19 9.990  9.990  33   .03   5.6 1 2
NGC0777    015721.1+311116 12.51  22.07   .002   .003   .004   .137   .001  1.04  .002  -.027   .62  .023  9.990   .66  .006  -.016  1.29  .005  -.026  73   .19  -9.7 1 1
