003.1+03.4 |ESO-NTT images by Schwartz H.E. and Melnick J.
003.1+03.4 |Likely a galactic bulge PN (AKSR91).
003.2-06.2 |Likely a galactic bulge PN (AKSR91).
003.2-06.2 |Monochromatic images (88..3092)
003.3-04.6 |Likely a galactic bulge PN (AKSR91).
003.3-04.6 |Status of the object is not clear.
003.4-04.8 |Likely a galactic bulge PN (AKSR91).
003.5-02.4 |Likely a galactic bulge PN (AKSR91).
003.5-04.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
003.5-04.6 |Likely a galactic bulge PN (AKSR91).
003.5-04.6 |Monochromatic images (88..3092); ESO-2.2m images by Baessgen M. and Bremer M.
003.6-02.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
003.6-02.3 |Likely a galactic bulge PN (AKSR91).
003.6-02.3 |Monochromatic images (88..3092)
003.7+07.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
003.7+07.9 |Likely a galactic bulge PN (AKSR91).
003.7-04.6 |Likely a galactic bulge PN (AKSR91).
003.7-04.6 |Monochromatic images (88..3092)
003.8+05.3 |Likely a galactic bulge PN (AKSR91).
003.8-04.3 |Likely a galactic bulge PN (AKSR91).
003.8-04.3 |Monochromatic images (88..3092)
003.8-04.5 |Likely a galactic bulge PN (AKSR91).
003.8-04.5 |Monochromatic images (88..3092)
003.9-02.3 |Likely a galactic bulge PN (AKSR91).
003.9-14.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
004.0-03.0 |Galactic halo planetary nebula (91.30050)
004.0-03.0 |Likely a galactic bulge PN (AKSR91).
004.0-05.8 |Likely a galactic bulge PN (AKSR91).
004.0-05.8 |Monochromatic images (88..3092)
004.1-03.8 |Likely a galactic bulge PN (AKSR91).
004.1-03.8 |Monochromatic images (88..2065)
004.2-03.2 |Likely a galactic bulge PN (AKSR91).
004.2-03.2 |Monochromatic images (88..2065)
004.2-04.3 |Likely a galactic bulge PN (AKSR91).
004.2-05.9 |Likely a galactic bulge PN (AKSR91).
004.3+01.8 |Likely a galactic bulge PN (AKSR91).
004.3-02.6 |Likely a galactic bulge PN (AKSR91).
004.5+06.8 |Brightest knot in the SNR 1604 Kepler (76..3027)? Peculiar object.
004.6+06.0 |Likely a galactic bulge PN (AKSR91).
004.8+02.0 |Likely a galactic bulge PN (AKSR91).
004.8-05.0 |Likely a galactic bulge PN (AKSR91).
004.8-05.0 |Monochromatic images (88..3092)
004.9+04.9 |Likely a galactic bulge PN (AKSR91).
004.9-04.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
004.9-04.9 |K star very near ($2"$), but association very doubtful (83..3115).
004.9-04.9 |Likely a galactic bulge PN (AKSR91).
005.0+03.0 |FC unclear in PK67 and in AG82; PN is a nebulous object West of the star indicated on the FC.
005.0+03.0 |Likely a galactic bulge PN (AKSR91).
005.0+04.4 |Likely a galactic bulge PN (AKSR91).
005.0-03.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
005.0-03.9 |Likely a galactic bulge PN (AKSR91).
005.1-03.0 |Likely a galactic bulge PN (AKSR91).
005.1-03.0 |Monochromatic images (88..3092)
005.1-08.9 |Likely a galactic bulge PN (AKSR91).
005.2+04.2 |Likely a galactic bulge PN (AKSR91).
005.2+05.6 |Likely a galactic bulge PN (AKSR91).
005.5+02.7 |Eastern component of a close pair seen on the FC.
005.5+02.7 |Likely a galactic bulge PN (AKSR91).
005.5+06.1 |Likely a galactic bulge PN (AKSR91).
005.5-02.5 |Likely a galactic bulge PN (AKSR91).
005.5-04.0 |Likely a galactic bulge PN (AKSR91).
005.7-05.3 |Likely a galactic bulge PN (AKSR91).
005.7-05.3 |Monochromatic images (88..3092)
005.8+05.1 |Likely a galactic bulge PN (AKSR91).
005.8-06.1 |Likely a galactic bulge PN (AKSR91).
005.8-06.1 |Monochromatic images (88..3092)
005.9-02.6 |Likely a galactic bulge PN (AKSR91).
006.0+02.8 |Likely a galactic bulge PN (AKSR91).
006.0-03.6 |Likely a galactic bulge PN (AKSR91).
006.0-03.6 |Monochromatic images (88..3092)
006.0-41.9 |Galactic halo planetary nebula (89.13504)
006.1+08.3 |Likely a galactic bulge PN (AKSR91).
006.3+03.3 |Likely a galactic bulge PN (AKSR91).
006.3+04.4 |Likely a galactic bulge PN (AKSR91).
006.4+02.0 |Likely a galactic bulge PN (AKSR91).
006.4-04.6 |Likely a galactic bulge PN (AKSR91).
006.4-04.6 |Monochromatic images (88..3092)
006.5-03.1 |Likely a galactic bulge PN (AKSR91).
006.7-02.2 |ESO-NTT images by Schwartz H.E. and Melnick J.
006.8+02.0 |Likely a galactic bulge PN (AKSR91).
006.8+02.3 |Likely a galactic bulge PN (AKSR91).
006.8+04.1 |Likely a galactic bulge PN (AKSR91).
006.8-03.4 |Likely a galactic bulge PN (AKSR91).
006.8-08.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
006.8-08.6 |Likely a galactic bulge PN (AKSR91).
007.0+06.3 |Likely a galactic bulge PN (AKSR91).
007.0-06.0 |Likely a galactic bulge PN (AKSR91).
007.0-06.8 |Likely a galactic bulge PN (AKSR91).
007.2+01.8 |ESO-NTT images by Schwartz H.E. and Melnick J.
007.5+04.3 |Likely a galactic bulge PN (AKSR91).
007.5+07.4 |Likely a galactic bulge PN (AKSR91).
007.6+06.9 |Likely a galactic bulge PN (AKSR91).
007.8-03.7 |Likely a galactic bulge PN (AKSR91).
007.8-04.4 |Likely a galactic bulge PN (AKSR91).
007.8-04.4 |Status of the object is not clear.
007.9+10.1 |Likely a galactic bulge PN (AKSR91).
008.0+03.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
008.0+03.9 |Monochromatic images (JDK86, Ba87); ESO-2.2m and 3.6m images by Baessgen M. and Bremer M.
008.1-04.7 |Likely a galactic bulge PN (AKSR91).
008.2+06.8 |Likely a galactic bulge PN (AKSR91).
008.2-04.8 |Likely a galactic bulge PN (AKSR91).
008.3-07.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
008.3-07.3 |Likely a galactic bulge PN (AKSR91).
008.4-03.6 |Likely a galactic bulge PN (AKSR91).
008.6-02.6 |Likely a galactic bulge PN (AKSR91).
008.6-07.0 |Likely a galactic bulge PN (AKSR91).
008.8+05.2 |Likely a galactic bulge PN (AKSR91).
009.0+04.1 |Likely a galactic bulge PN (AKSR91).
009.3+02.8 |Likely a galactic bulge PN (AKSR91).
009.3+04.1 |Likely a galactic bulge PN (AKSR91).
009.4-09.8 |Likely a galactic bulge PN (AKSR91).
009.6+10.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
009.6+10.5 |Eclipsing binary nucleus; $P=0.113^d$ (83...485).
009.6+10.5 |Likely a galactic bulge PN (AKSR91).
009.6+10.5 |Monochromatic images (83...485)
009.6+14.8 |$\mu_\delta = 133\pm41$ (74..9040).
009.6+14.8 |ESO-2.2m images by Baessgen M. and Bremer M.
009.6+14.8 |ESO-NTT images by Schwartz H.E. and Melnick J.
009.6+14.8 |Monochromatic images (JDK86, CJA87, Ba87)
009.6+14.8 |Proper motion in $10^{-4}"$/yr: $\mu_\alpha = 71\pm37$,
009.6-10.6 |Likely a galactic bulge PN (AKSR91).
009.8-04.6 |Likely a galactic bulge PN (AKSR91).
010.1+00.7 |ESO-2.2m monochromatic images by Baessgen M. and Bremer M.
010.4+04.5 |Likely a galactic bulge PN (AKSR91).
010.6+03.2 |Likely a galactic bulge PN (AKSR91).
010.7+07.4 |Likely a galactic bulge PN (AKSR91).
010.7-06.4 |Likely a galactic bulge PN (AKSR91).
010.7-06.7 |Likely a galactic bulge PN (AKSR91).
010.8+18.0 |ESO-NTT images by Schwartz H.E. and Melnick J.
010.8+18.0 |Monochromatic images (JDK86, Ba87)
011.0+05.8 |ESO-NTT images by Schwartz H.E. and Melnick J.
011.7-00.6 |ESO-2.2m images by Baessgen M. and Bremer M.
011.7-00.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
014.9-03.1 |Object not identified on the FC
016.0+13.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
016.4-01.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
017.3-21.9 |Close binary nucleus, $P\simeq 1.0^d$ (BoLi90).
017.3-21.9 |Monochromatic images (BoLi90)
017.6-10.2 |Monochromatic images (JDK86)
017.9-04.8 |ESO-NTT images by Schwartz H.E. and Melnick J.
018.6-02.2 |FC unclear in PK67, AG82, and excerpts from preliminary draft of the Strasbourg-ESO catalogue,
018.6-02.2 |Mexico, 1987.
021.8-00.4 |Monochromatic images (JDK86)
024.2+05.9 |Monochromatic images (JDK86)
025.3+40.8 |ESO-2.2m images by Baessgen M. and Bremer M.
025.3+40.8 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
025.4-04.7 |Multiple-shell PN; monochromatic images (JDK86, CJA87)
025.8-17.9 |Monochromatic images (CJA87)
027.3-03.4 |ESO-NTT images by Schwartz H.E. and Melnick J.
029.0+00.4 |Monochromatic images (JDK86)
029.2-05.9 |ESO-NTT images by Schwartz H.E. and Melnick J.
029.2-05.9 |FC is given on the last plate.
029.2-05.9 |Monochromatic images (CJA87, Hua90)
030.6+06.2 |Possibly a HII region.
033.0-05.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
033.1-06.3 |ESO-NTT images by Schwartz H.E. and Melnick J.
033.1-06.3 |KPNO-2.1m monochromatic images by Balick B.
033.1-06.3 |Monochromatic images (JDK86, CJA87)
033.8-02.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
034.1-10.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
034.5-06.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
034.5-06.7 |KPNO-2.1m monochromatic images by Balick B.
034.5-06.7 |Monochromatic images (CJA87)
034.6+11.8 |Monochromatic images (JDK86)
035.1-00.7 |Monochromatic images (JDK86)
035.1-00.7 |Possibly a HII region.
035.9-01.1 |Monochromatic images (JDK86)
036.1-57.1 |Multiple-shell PN; monochromatic images (CJA87, Ba87).
037.5-05.1 |ESO-NTT images by Schwartz H.E. and Melnick J.
037.7-34.5 |$\mu_\delta = -5\pm39$ (74..9040).
037.7-34.5 |Angular expansion $0".7/100$yr (66..9012).
037.7-34.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
037.7-34.5 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
037.7-34.5 |Proper motion  in $10^{-4}"$/yr: $\mu_\alpha=13\pm62$,
038.1-25.4 |Monochromatic images (JDK86)
038.2+12.0 |ESO-NTT images by Schwartz H.E. and Melnick J.
040.3-00.4 |Monochromatic images (JDK86)
041.8-02.9 |Monochromatic images (JDK86, CJA87, Ba87)
041.8-02.9 |Monochromatic images by Hua C.T. and Louise R.
043.1+37.7 |Monochromatic images (CJA87, Ba87).
043.3+11.6 |ESO-NTT images by Schwartz H.E. and Melnick J.
045.4-02.7 |ESO-NTT images by Schwartz H.E. and Melnick J.
045.6+01.5 |Possibly a HII region.
045.6+24.3 |Monochromatic images (JDK86)
045.6+24.3 |Visual binary nucleus (81...205).
045.7-04.5 |Multiple-shell PN; monochromatic images (CJA87)
045.9-01.9 |Possibly a HII region.
048.7-01.5 |ESO-NTT images by Schwartz H.E. and Melnick J.
048.7-01.5 |Peculiar object
049.3+88.1 |Galactic halo planetary nebula (77...257)
050.1+03.3 |Binary nucleus, $P = 2.4^d$ (?) (82..1142).
050.1+03.3 |KPNO-2.1m monochromatic images by Balick B.
050.1+03.3 |Merill's star.
050.1+03.3 |Monochromatic images (JDK86)
051.0+02.8 |Possible binary nucleus (86..2788)
053.8-03.0 |Eclipsing binary nucleus, $P = 0.465^d$ (78...115).
053.8-03.0 |Monochromatic images (BoLi90).
054.1-12.1 |ESO-2.2m images by Baessgen M. and Bremer M.
054.1-12.1 |Multiple-shell PN; monochromatic images (CJA87)
055.4+16.0 |Eclipsing binary nucleus, $P=0.472^d$ (80.20251, BoLi 90).
055.4+16.0 |Monochromatic images (BoLi90)
056.0+02.0 |Possibly a compact H II region (85..1263)
058.3-10.9 |Young PN; rapid variability of nebular spectrum (78.30029,79...286,81..1131,82.....2).
058.6-05.5 |Elliptical, homogeneous disk, not resolved on the POSS.
059.0-01.7 |FC wrong in PK67 (83..3115).
059.7-18.7 |Monochromatic images (JDK86)
060.1-07.7 |Monochromatic images by Hua C.T. and Louise R.
060.3-07.3 |Multiple-shell PN; monochromatic images (CJA87)
060.3-07.3 |P(1979) of about $110^d\pm5$ (79.14670,80..1022).
060.3-07.3 |Pulsating nucleus (78....47) with a period
060.8-03.6 |Extended IRAS (87.50004).
060.8-03.6 |Monochromatic images by Hua C.T. and Louise R.
060.8-03.6 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
060.8-03.6 |Visual companion to the central star (73..9005).
061.4-09.5 |ESO-2.2m images by Baessgen M. and Bremer M.
061.4-09.5 |Monochromatic images (84..4088, CJA87, Ba87)
061.8+02.1 |M star very near but without association (ACPS87)
061.9+41.3 |Galactic halo planetary nebula
062.4+09.5 |Monochromatic images (CJA87)
063.1+13.9 |Monochromatic images by Hua C.T. and Louise R.
063.1+13.9 |Multiple-shell PN; monochromatic images (83...190, JDK 86, CJA87, Ba87)
063.8-03.3 |Possibly a HII region.
064.6+48.2 |Multiple-shell PN; monochromatic images (AG82, JDK86, CJA87)
064.7+05.0 |Campbell's star.
064.7+05.0 |Multiple-shell PN; monochromatic images (CJA87, Ba87)
064.9+15.5 |Monochromatic images (JDK86)
065.0-27.3 |PN in the globular cluster M15. FC shows the CCD image by Auriere et al (78..1071).
065.9+00.5 |Monochromatic images (JDK86, CJA87)
066.7-28.2 |KPNO-2.1m images by Balick B.
066.7-28.2 |Monochromatic images (JDK86, CJA87)
068.6+01.1 |Monochromatic images (JDK86, Ba87)
068.8-00.0 |Monochromatic images (JDK86, 88..1178)
069.4-02.6 |Multiple-shell PN; monochromatic images (JDK86, CJA87, Ba87)
072.7-17.1 |FC wrong in PK67, AG82 and 90.50001.
072.7-17.1 |Schoenberner is shown on FC.
072.7-17.1 |The position of the central star communicated by D.
076.4+01.8 |Possibly a H II region
078.9+00.7 |Close to the molecular cloud CRL 2591 associated with a HII region.
081.2-14.9 |Possible visual binary nucleus (79..3104)
082.1+07.0 |Monochromatic images by Hua C.T. and Louise R.
083.5+12.7 |Monochromatic images by Hua C.T. and Louise R.
083.5+12.7 |Multiple-shell PN; monochromatic images (JDK86, CJA87, Ba87)
