060.1-07.7 | -35.8   1.1 83...525   20.0  89..1542  +   25.5  89..1542
060.3-07.3 | +39.1   4.5 83...525   34.0* 84..1595  +   34.   73...206
060.8-03.6 | -41.8   0.8 83...525   15.0  84..1595  +   31.5  84..1595
061.4-09.5 |  -8.4   1.7 83...525   43.5  84..1595  +
061.8+02.1 | +55.0  11.0 83...525
062.4+09.5 | -72.0  25.0 83...525   35.0  83..1561
063.1+13.9 | -19.2   0.7 83...525   26.5  84..1595  +
064.6+48.2 |  +2.7   3.3 83...525   27.5  89..1542  +
064.7+05.0 | -31.4   0.8 83...525   23.0  84..1595  +   28.   84..1595
064.9+15.5 | -25.0   3.8 83...525
065.0-27.3 |-140.6  16.9 83...525
065.2-05.6 | -22.0  11.0 83...525
065.9+00.5 |  -5.0  25.0 83...525   35.0  83..1561
066.7-28.2 | -87.4  40.6 83...525   45.0  86..1554  +
068.6+01.1 | +11.6  37.8 83...525
068.8-00.0 |  -9.0  11.0 83...525
069.4-02.6 | -58.0   6.0 83...525   43.0  85..2592
071.6-02.3 |-176.3  15.1 83...525   17.0  89..1542  +   30.0  89..1542
072.7-17.1 | +18.0   4.0 86..1089   27.   86..1089  +   26.   86..1089
074.5+02.1 | -14.4   2.3 83...525   16.5  89..1542
077.6+14.7 | -48.0       86..1089   32.   86..1089  +  >30.   86..1089
078.5+18.7 |-159.0  11.0 83...525
079.6+05.8 | -26.0  25.0 83...525
081.2-14.9 | +17.0  10.0 83...525   27. * 89..1542
082.1+07.0 | -35.6   1.0 83...525   23.   84..1595  +
082.5+11.3 |-108.8   1.7 83...525   13.   84..1595
083.5+12.7 |  -6.2   0.6 83...525   11.   89..1542  +
084.9+04.4 |                        10.   89..1542  +   20.   89..1542
084.9-03.4 |  +8.8   0.6 83...525   21.5  89..1542  +   23.5  89..1542
086.1+05.4 |                        26.   89..1542  +   18.   89..1542
086.5-08.8 |  -9.0   8.1 83...525   29.0  89..1542  +   32.   89..1542
088.7-01.6 | -50.2   8.1 83...525   15.   89..1542
089.0+00.3 | -40.6   0.6 83...525   38.   89..1542  +   52.5  89..1542
089.3-02.2 |                       < 6.5  84..1595
089.8-00.6 |                         7.5  85..2592      16.   89..1542
089.8-05.1 | -26.1   1.3 83...525   16.5  89..1542  +   21.5  89..1542
